event_date,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,country_code,admin_division_name,admin_division_population,longitude,latitude,temp,humidity,wind
12-04-2014 19:00,mudslide,rain,small,above_road,0,0,US,New York,3103,-73.7946,43.4825,12.9,36,15.9
07-06-2016 23:00,landslide,rain,medium,natural_slope,0,5,NP,Central Region,1600,85.9149,27.8027,18.2,93,1.3
21-06-2015 00:00,landslide,rain,small,above_road,0,0,IN,Uttarakhand,2130,78.6278,30.0261,26.4,78,4.3
28-03-2016 09:00,landslide,downpour,small,above_road,0,0,US,Washington,20254,-122.3209,47.91,6.1,92,7
27-05-2007 00:00,landslide,downpour,small,other,0,0,GB,England,8055,-1.1957,50.6297,10,88,10.1
26-07-2016 23:00,landslide,downpour,medium,retaining_wall,0,0,IN,Nagaland,29499,94.5282,26.0101,17.6,99,0.4
14-10-2014 00:00,landslide,downpour,small,deforested_slope,0,0,US,Tennessee,1832,-85.3435,34.9922,21,71,21.2
06-02-2016 00:00,landslide,downpour,medium,above_road,0,0,GB,Wales,14924,-3.1998,51.8065,4.7,97,11.4
27-10-2014 09:00,landslide,continuous_rain,small,below_road,0,0,MY,Sabah,71585,116.1896,5.9505,26.4,86,3.4
06-04-2015 00:00,landslide,downpour,small,above_road,0,0,BG,Lovech,24582,25.1045,43.0359,7.5,94,1.5
12-07-2016 00:00,landslide,mining,medium,mine,4,0,MM,Kachin,90894,96.3495,25.6566,25.8,99,3.3
18-01-2015 00:00,landslide,downpour,medium,above_road,0,0,ID,North Sulawesi,0,123.0805,0.911,25.4,92,2.3
27-07-2016 01:00,landslide,rain,medium,above_river,1,8,NP,Western Region,23296,83.6527,28.1855,23.7,88,3.3
23-10-2014 00:00,landslide,downpour,small,above_road,0,0,MY,Kuala Lumpur,1453975,101.664,3.1073,23.6,98,3.1
08-07-2015 00:00,landslide,rain,small,above_road,0,0,IN,Karnataka,24931,75.7797,12.9455,22.1,91,10.8
29-12-2012 15:32,landslide,mining,medium,above_road,5,7,CO,Huila,9829,-75.0741,2.7664,19.1,62,7.4
05-07-2010 00:00,landslide,downpour,medium,above_road,0,0,CN,Chongqing Shi,0,107.1969335,29.66239066,26.2,94,3.5
28-02-2016 09:00,landslide,flooding,medium,urban,0,0,ID,West Java,800000,106.8011,-6.5895,29.6,78,4.8
17-11-2010 10:30,landslide,downpour,small,above_road,0,1,US,Pennsylvania,2763,-76.7763,40.0988,12.6,79,18.4
15-12-2015 00:00,rock_fall,rain,small,mine,1,0,HN,Choluteca,1199,-87.0329,13.2861,27.4,78,1.8
01-11-2015 00:00,mudslide,dam_embankment_collapse,very_large,retaining_wall,17,50,BR,Minas Gerais,63678,-43.465,-20.3996,22.2,78,7.1
23-06-2016 19:30,mudslide,downpour,medium,mine,0,0,IE,Connaught,2056,-9.8971,53.4795,13.1,87,18.9
14-04-2015 00:00,mudslide,downpour,small,above_road,0,0,US,Kentucky,31364,-84.3976,37.8061,20.9,79,8.4
29-06-2014 23:00,mudslide,rain,small,above_road,0,0,US,Iowa,126326,-91.6056,41.9738,28,71,20.9
28-12-1998 00:00,earth_flow,downpour,small,above_road,0,0,US,Washington,6651,-122.612,47.2707,9.9,98,28.7
22-06-2016 00:00,translational_slide,downpour,medium,natural_slope,0,0,PH,Central Visayas,2276,124.4238,9.8182,25.8,92,5.8
18-07-2015 00:00,landslide,rain,small,above_road,0,0,SV,Santa Ana,10095,-89.4502,13.8464,27.3,64,3.4
25-06-2015 00:00,landslide,monsoon,small,natural_slope,0,0,NP,Central Region,1442271,85.0852,28.172,16.4,85,3.5
07-12-2015 00:00,landslide,flooding,medium,above_road,0,0,US,Oregon,6009,-122.7701,45.5287,11.9,72,19.4
16-07-2016 23:00,landslide,downpour,medium,above_road,0,0,PK,Khyber Pakhtunkhwa,14047,73.3447,34.5255,23.5,81,2.5
08-05-2016 05:00,landslide,downpour,medium,mine,34,0,CN,Fujian,0,117.1369,26.7197,24.4,88,7.3
21-01-2013 14:00,complex,no_apparent_trigger,large,natural_slope,0,0,NZ,Canterbury,1187,170.1796,-43.5611,13.9,96,3.2
20-06-2016 17:00,mudslide,downpour,medium,above_road,0,0,KG,Osh,0,73.5233,40.1293,15.2,72,5.8
07-01-2016 00:00,mudslide,mining,medium,urban,0,0,ID,North Sulawesi,27624,124.8399,1.3257,23.6,87,3
22-09-2014 14:30,lahar,snowfall_snowmelt,large,other,0,0,US,California,3394,-122.1911,41.3971,-2.9,78,6.7
14-09-2015 03:10,landslide,downpour,large,above_road,0,0,IN,Mizoram,265331,92.7187,23.7348,23.6,85,2.9
23-02-2014 00:00,mudslide,snowfall_snowmelt,medium,above_road,0,0,US,Kentucky,15273,-84.4995,39.1037,10.7,45,7.3
09-12-2015 09:00,landslide,continuous_rain,medium,above_road,0,0,US,Oregon,4935,-123.8466,45.428,14.6,94,31.8
25-06-2012 00:00,landslide,downpour,medium,above_road,0,0,CN,Jiangxi Sheng,0,114.9203,26.9929,26.6,89,13
08-07-2015 18:00,mudslide,continuous_rain,small,above_road,0,0,US,Colorado,1293,-108.8895,39.2233,22.7,56,5.4
08-02-2015 12:00,rock_fall,mining,small,mine,1,4,BD,Chittagong,32523,92.2217,22.202,24.8,56,7.4
18-02-2014 09:00,landslide,continuous_rain,small,above_road,0,0,US,Washington,4354,-122.0506,47.1341,5.6,91,12.3
07-11-2014 00:00,landslide,rain,medium,below_road,0,0,DO,Puerto Plata,4393,-70.963,19.9053,25.2,87,4
11-06-2015 09:00,landslide,rain,small,urban,0,3,BD,Sylhet,237000,91.8771,24.9016,24.4,98,6.6
06-09-2015 00:00,landslide,continuous_rain,medium,urban,0,0,HN,Copán,27753,-88.78,14.7691,20.7,95,4.4
16-04-2016 00:00,other,earthquake,medium,above_river,0,0,JP,Kumamoto,27978,130.9915,32.8852,18,35,6.4
12-08-2014 15:00,debris_flow,downpour,small,natural_slope,0,0,US,Colorado,2325,-107.8161,37.9424,16.7,46,6.2
31-08-2016 00:00,rock_fall,rain,small,above_road,0,0,US,Hawaii,2156,-156.1603,20.857,,,
27-09-2015 00:00,landslide,rain,medium,above_road,0,0,GT,Guatemala,473080,-90.6097,14.6167,18.3,92,2.1
27-07-2015 02:00,landslide,continuous_rain,medium,natural_slope,5,0,BD,Chittagong,253788,92.2195,20.9383,25.4,94,31.1
25-04-2015 00:00,landslide,earthquake,large,natural_slope,60,0,NP,Central Region,0,85.575,28.2064,-3.9,66,5.2
26-06-2016 04:00,landslide,downpour,large,above_road,0,0,CN,Sichuan,0,103.1281,28.3516,18.3,85,3.2
19-08-2015 09:00,landslide,continuous_rain,medium,above_road,0,0,IN,Meghalaya,79016,90.5549,25.2193,26.8,91,7
15-07-2015 09:00,landslide,continuous_rain,small,above_road,0,0,PH,Ilocos,2283,120.4359,17.487,26.7,89,25.2
01-12-2015 00:00,landslide,rain,medium,above_road,0,0,JM,Portland,14400,-76.4551,18.134,26,82,8.6
12-08-2015 00:00,mudslide,rain,medium,above_road,0,0,VN,Lai Châu,0,103.6099,22.3256,24.4,96,2.7
09-06-2016 00:00,landslide,rain,medium,above_road,0,0,AZ,Ab?eron,19019,49.3354,40.4985,16.2,79,10.1
28-09-2016 00:00,landslide,downpour,medium,mine,0,0,ID,Bali,1785,115.1635,-8.8106,27.4,86,3.3
01-05-2014 00:00,mudslide,rain,small,below_road,0,0,US,Maryland,1116,-76.6651,39.2902,17.4,94,15.7
11-10-2015 00:00,snow_avalanche,snowfall_snowmelt,very_large,natural_slope,0,0,CA,Yukon,1148,-140.3188,61.0952,-24,90,2.1
05-11-2014 18:00,landslide,rain,medium,natural_slope,2,0,CH,Ticino,882,8.8353,46.0155,9.8,84,6.1
12-03-2014 00:00,mudslide,downpour,small,below_road,0,0,AU,New South Wales,8944,151.5824,-33.0644,23.8,66,5
28-04-2015 15:00,rock_fall,earthquake,small,above_road,6,10,NP,Western Region,107157,84.4783,27.7908,19.4,81,4.7
08-12-2015 00:00,landslide,downpour,medium,above_road,0,0,US,Washington,19909,-122.3288059,47.87110995,9.1,93,8.7
08-03-2014 00:00,landslide,downpour,medium,below_road,0,0,GB,Wales,2031,-4.0989,52.9677,4,79,11.5
15-06-2016 00:00,mudslide,downpour,large,above_river,0,0,CA,Alberta,5340,-117.2679,56.2246,18.5,53,6.6
01-07-2015 00:00,landslide,downpour,medium,above_road,0,0,IN,West Bengal,46427,88.2807,26.8781,20,96,1.5
15-08-2014 00:00,landslide,continuous_rain,medium,deforested_slope,2,7,NP,Western Region,0,84.6476,28.0081,19.7,98,3.3
04-06-2016 07:15,landslide,downpour,medium,above_road,0,0,NP,Far Western,19014,80.6581,29.3038,25.7,80,6.1
07-08-2016 00:00,other,mining,small,mine,1,1,US,Montana,2628,-115.5805,48.3163,27.7,31,2.9
17-12-2015 23:00,landslide,rain,medium,above_road,0,0,ID,Bali,0,115.1005,-8.1262,27.4,88,2.3
07-12-2015 09:00,landslide,rain,small,above_road,0,0,US,Oregon,6009,-122.741,45.5346,9.4,91,20.2
20-06-2014 00:00,landslide,rain,small,above_road,0,0,TH,Ranong,24561,98.6076,9.9454,26.3,97,10.7
15-03-2015 09:00,mudslide,downpour,small,urban,0,0,US,Oregon,583776,-122.7048,45.5271,11.2,97,9.8
01-02-2016 00:00,landslide,rain,small,below_road,0,0,GB,England,1681,-1.9876,54.7369,9.7,94,29
06-02-2015 00:00,mudslide,rain,small,above_road,0,0,US,Washington,1073,-118.7413,48.3164,6.8,93,5.2
13-08-2015 00:00,landslide,downpour,medium,above_road,0,0,PH,Cordillera,0,121.048,17.1686,25,80,1.1
02-10-2015 00:00,landslide,downpour,medium,natural_slope,2,0,IN,Andhra Pradesh,1063178,83.1993,17.6874,26.6,91,8.6
15-08-2014 09:00,other,downpour,small,retaining_wall,0,0,TH,Phuket,14797,98.3075,7.8891,27.3,85,11.8
07-09-2016 07:00,rock_fall,downpour,small,bluff,0,0,US,Minnesota,51320,-91.2725,43.6966,22.6,97,6.2
05-02-2015 00:00,landslide,freeze_thaw,small,above_road,0,0,GB,England,19998,-5.0761,50.4167,2.9,75,17.6
07-08-2016 03:00,landslide,continuous_rain,medium,above_road,0,0,IN,Kashmir,80447,75.0911,32.9041,24.8,95,8
24-03-2015 00:00,debris_flow,downpour,medium,urban,8,25,PE,Lima,5800,-76.6853,-11.9233,4.4,94,1.1
23-02-2015 09:00,rock_fall,snowfall_snowmelt,small,above_road,0,0,US,Kentucky,1416,-84.5448,36.7172,-0.7,77,15.1
09-11-2015 08:30,landslide,downpour,medium,above_road,0,0,MY,Perak,27863,101.1821,4.1661,29.8,74,4.5
01-04-2012 00:00,landslide,construction,small,above_river,0,0,US,Oregon,1444,-124.2237,43.3514,10.4,77,34.9
01-06-2014 00:00,mudslide,downpour,medium,mine,0,0,US,Minnesota,60797,-93.4707,44.8533,23.6,78,13.6
28-12-1998 00:00,debris_flow,downpour,small,above_road,0,0,US,Oregon,2025,-123.5669,45.223,8.3,99,28.8
08-07-2016 00:00,landslide,downpour,medium,above_road,0,0,RS,Central Serbia,0,21.4743,42.9124,13.7,68,3.1
19-01-1997 00:00,debris_flow,downpour,medium,above_road,0,0,US,Washington,2289,-122.6278,47.7888,9.9,82,16
25-02-2015 00:00,landslide,rain,medium,other,0,0,CA,British Columbia,1706,-118.0732,49.8748,12.6,40,4.7
04-08-2016 00:00,unknown,rain,unknown,above_road,0,0,KN,Saint Thomas Middle Island,2332,-62.796,17.3171,,,
05-03-2014 09:00,mudslide,rain,small,above_road,0,0,US,Washington,3014,-122.2605,47.2741,9.3,92,6.6
18-12-2015 00:00,landslide,downpour,small,above_road,0,0,US,Oregon,9989,-124.0636,44.6881,12.8,94,39.5
12-10-2016 00:00,landslide,downpour,medium,below_road,0,0,IN,West Bengal,12311,88.4695,26.8692,23.7,99,4.5
27-07-2015 00:00,mudslide,downpour,small,above_road,0,0,US,Massachusetts,1222,-72.801,42.443,20.9,85,5.9
03-10-2011 09:30,landslide,downpour,small,urban,0,1,TH,Phuket,14797,98.2937,7.8806,28.2,82,16.6
11-04-2015 00:00,landslide,downpour,medium,above_road,0,0,ID,Central Java,27814,108.9921,-7.159,26.4,87,1.8
19-04-2016 15:00,rock_fall,snowfall_snowmelt,small,above_road,0,0,US,Colorado,4992,-104.929,38.8744,1.7,85,3.1
17-07-2015 09:00,landslide,monsoon,medium,mine,5,0,PH,Western Visayas,2285,121.6896,11.6064,,,
19-02-2014 00:00,mudslide,continuous_rain,medium,above_road,0,0,US,Washington,2388,-123.0873,46.775,8.1,77,20.5
06-01-2016 00:00,mudslide,downpour,medium,natural_slope,0,0,US,California,65201,-118.998,34.1941,13.3,82,18.6
23-07-2015 02:15,debris_flow,dam_embankment_collapse,medium,natural_slope,0,6,KZ,Almaty Oblysy,2000900,76.8515,43.0235,9.9,89,5.7
19-07-2015 01:30,other,downpour,small,urban,3,0,BD,Chittagong,3920222,91.8147,22.3507,25.5,94,18.9
27-08-2011 00:00,landslide,downpour,medium,above_road,0,0,IN,Kashmir,9446,75.3504,32.6188,25.3,87,4.2
26-07-2016 09:00,complex,mining,small,mine,1,1,PK,Khyber Pakhtunkhwa,8893,70.8242,33.519,27.7,87,8.5
04-11-2014 00:00,mudslide,downpour,medium,urban,1,0,FR,Provence-Alpes-Côte d'Azur,1407,7.2412,43.8214,14.6,86,7.9
11-02-2014 00:00,rock_fall,snowfall_snowmelt,medium,above_road,0,0,US,Oregon,15829,-122.6921,45.2623,6.4,90,12.2
09-10-2014 00:00,landslide,rain,large,natural_slope,0,0,NI,Rivas,2771,-85.622,11.5366,,,
14-10-2016 00:00,landslide,rain,small,above_road,0,0,US,Oregon,4935,-123.677,45.4966,15.6,97,23.1
18-05-2015 03:00,mudslide,rain,large,deforested_slope,92,40,CO,Antioquia,6428,-76.0113,5.9681,16.5,96,3.8
25-05-2014 00:00,complex,rain,very_large,natural_slope,3,0,US,Colorado,2253,-107.8476,39.1652,5.2,78,5.4
11-10-2016 00:00,other,downpour,medium,above_road,0,0,PH,Cagayan Valley,0,121.9206,20.3852,,,
01-08-2015 00:00,landslide,continuous_rain,medium,below_road,0,0,IN,Manipur,223523,94.3591,25.1122,16.8,99,4.9
03-04-2015 00:00,landslide,downpour,small,above_road,0,0,IN,Himachal Pradesh,8341,77.1803,32.2934,8.5,89,4
02-03-2015 09:00,mudslide,snowfall_snowmelt,small,above_road,0,0,US,Kentucky,1706,-82.7058,37.4233,2.5,94,10.4
21-08-2014 21:30,mudslide,downpour,small,above_road,0,0,US,New York,2229,-74.5965,42.8147,21.4,87,4
08-07-2016 00:00,rock_fall,monsoon,medium,above_road,0,0,PH,Cordillera,4114,120.9108,16.9603,20.8,87,7.1
21-08-2015 00:00,landslide,continuous_rain,medium,urban,0,0,BD,Chittagong,32523,92.2135,22.1909,26.3,93,9.4
08-12-2015 00:00,landslide,downpour,small,above_road,0,0,US,Washington,9246,-122.2781,48.0487,9.2,91,7.4
08-12-2015 18:30,debris_flow,rain,medium,above_road,0,0,AU,Victoria,1100,146.8092,-36.6184,17.7,87,6.3
06-08-2015 00:00,other,downpour,medium,retaining_wall,0,0,IN,Andaman and Nicobar Islands,112050,92.749,11.6753,,,
14-09-2015 00:00,rock_fall,freeze_thaw,medium,above_road,0,0,US,Alaska,5617,-150.0041,60.4964,12.4,64,12.2
30-07-2016 00:00,mudslide,rain,large,above_road,0,0,US,Alaska,1021,-150.3516,63.4281,11.2,79,9.4
19-01-1997 08:00,landslide,downpour,small,above_road,0,0,US,Washington,23025,-122.5025,47.6638,10.1,79,14.5
15-05-2011 00:00,mudslide,snowfall_snowmelt,medium,above_road,0,0,US,Washington,1347,-121.0087,48.7191,13.9,70,6.7
14-04-2015 15:00,landslide,downpour,small,natural_slope,0,0,US,Kentucky,3255,-82.7592,37.5761,16.3,87,14.7
16-11-2015 00:00,mudslide,rain,medium,above_road,0,0,US,Washington,5517,-122.9199,46.2128,6.6,88,12.2
03-07-2016 22:00,rock_fall,monsoon,medium,above_road,0,0,IN,Maharashtra,25997,73.7793,19.336,23.3,99,13.1
21-02-2014 00:00,mudslide,continuous_rain,medium,above_road,0,0,US,Kentucky,4407,-84.5607,39.0963,17.9,63,24.9
30-01-2015 15:25,mudslide,rain,medium,natural_slope,0,0,CA,British Columbia,8987,-127.698,52.3545,8.5,93,21.5
25-06-2015 09:00,mudslide,downpour,medium,above_road,0,0,IN,Kashmir,4690,74.6568,34.141,20.7,68,3.6
14-10-2016 00:00,landslide,tropical_cyclone,medium,bluff,0,0,GB,Scotland,9592,-2.1979,56.9462,10.7,92,31.2
11-03-2016 00:00,landslide,rain,medium,above_road,0,0,US,California,1707,-122.8921,38.4115,14.8,92,7.1
17-09-2015 00:00,landslide,downpour,medium,above_road,0,0,IE,Munster,2082,-9.9768,52.054,10.1,94,7.1
05-03-2015 15:00,landslide,rain,small,natural_slope,0,0,US,Virginia,3286,-82.556,36.9972,-5,88,16.3
04-03-2015 00:00,other,rain,small,above_road,0,0,US,West Virginia,51400,-81.5871,38.395,13.9,90,20.8
07-07-2016 23:00,landslide,downpour,large,natural_slope,0,0,NP,Eastern Region,2324,86.726,27.7009,11.5,97,3.1
09-02-2016 00:00,riverbank_collapse,dam_embankment_collapse,medium,above_river,0,0,GB,England,1575,-2.7812,54.8366,5.4,90,26.7
07-08-2016 00:00,landslide,downpour,medium,above_road,0,0,IN,Kashmir,7317,75.2131,33.2483,25.1,98,2.3
21-07-2016 09:00,landslide,rain,medium,above_road,0,0,IN,West Bengal,12311,88.4719,26.9015,26.4,95,6.4
11-08-2014 23:00,mudslide,downpour,small,above_road,0,0,US,Colorado,629,-105.4449,37.4282,23.9,24,8.6
09-03-2016 00:00,landslide,continuous_rain,medium,natural_slope,0,11,ID,West Java,0,107.0274,-6.6811,25.5,96,4
02-04-2015 23:00,landslide,continuous_rain,medium,other,0,0,PK,Federally Administered Tribal Areas,3334,70.4457,33.7795,6.6,90,6.2
17-07-2016 09:00,landslide,rain,medium,above_road,0,0,US,Hawaii,2156,-156.1374,20.8467,,,
16-10-2016 15:00,rock_fall,rain,medium,mine,3,0,KH,Battambang,23218,102.8987,13.7934,27,91,2.2
09-04-2014 09:00,mudslide,rain,small,above_road,0,0,US,Ohio,5785,-84.3118,39.2341,6.8,67,12.8
31-07-2010 18:20,landslide,downpour,medium,urban,0,0,IN,Maharashtra,20000,72.8889,19.1287,26.2,91,19.8
10-07-2014 00:00,landslide,continuous_rain,small,above_road,0,0,TH,Chiang Rai,78756,99.8324,19.9024,25.7,93,7.1
27-02-2015 00:00,mudslide,snowfall_snowmelt,medium,above_road,0,0,CN,Xinjiang Uygur Zizhiqu,0,75.0635,38.745,-9.9,92,0.5
24-07-2015 00:00,landslide,rain,medium,natural_slope,0,0,PK,Gilgit-Baltistan,0,76.0557,35.1807,18.2,69,1.5
23-09-2013 00:00,landslide,downpour,small,other,0,0,GB,England,8055,-1.1959,50.6296,15.2,91,7.1
22-04-2015 16:00,mudslide,downpour,small,above_road,0,0,IN,Karnataka,417387,74.8852,12.8659,28.7,81,5.1
16-08-2016 00:00,rock_fall,rain,medium,above_road,0,0,PH,Cordillera,28407,120.6154,16.345,23,92,1.1
15-08-2015 00:00,landslide,continuous_rain,medium,above_road,0,0,IN,Uttarakhand,17123,78.6814,30.9111,20.4,82,1.9
22-12-2014 00:00,landslide,rain,medium,below_road,0,0,US,California,805235,-122.5103,37.7837,16.3,92,17.5
29-07-2016 00:00,landslide,downpour,unknown,above_road,0,0,NP,Eastern Region,0,86.5079,27.3027,18.2,94,1.8
11-05-2015 00:00,mudslide,continuous_rain,small,natural_slope,0,0,US,Colorado,18867,-105.2274,39.779,3.5,77,9.6
20-06-2013 00:00,rock_fall,no_apparent_trigger,medium,natural_slope,0,0,US,Utah,1755,-109.0551,40.5741,31.1,8,31.2
07-02-2015 13:30,other,downpour,medium,retaining_wall,2,2,ID,Bali,0,115.5641,-8.5083,27,89,2.3
01-06-2014 00:00,mudslide,continuous_rain,small,above_road,0,0,US,Minnesota,11071,-93.1471,44.8979,23.9,79,13.2
13-06-2015 13:00,landslide,rain,medium,above_road,0,0,CO,Cauca,1972,-76.3034,2.8696,14.2,84,8.2
12-08-2014 15:00,rock_fall,earthquake,small,above_road,0,0,EC,Pichincha,1399814,-78.3774,-0.0718,17.2,60,2.1
22-03-2014 10:45,mudslide,downpour,large,natural_slope,43,8,US,Washington,1347,-121.8495,48.2847,-1,79,5.2
15-12-2014 14:10,mudslide,rain,small,above_road,0,0,US,California,3722,-121.9112,36.5763,10.3,89,13.8
05-01-2015 01:00,landslide,downpour,medium,above_road,0,0,US,Washington,2685,-123.6483,46.9445,11.5,97,22.2
05-06-2015 12:00,mudslide,downpour,small,above_road,0,0,US,Arizona,7247,-111.4876,36.9346,19.5,57,7.5
02-10-2016 00:00,landslide,tropical_cyclone,medium,above_road,0,0,JM,Saint Catherine,4085,-76.9107,18.142,24.6,90,4.1
28-03-2015 18:00,landslide,downpour,medium,urban,0,0,IN,Kashmir,8036,74.79428356,33.9548314,8,94,5.9
27-09-2015 00:00,landslide,construction,small,urban,0,0,BD,Chittagong,3920222,91.8236,22.3605,26.4,91,8.2
19-07-2016 12:00,rock_fall,rain,large,natural_slope,0,0,CA,Alberta,3907,-118.175,52.6843,0.5,97,6
28-12-1998 00:00,rock_fall,downpour,small,above_road,0,0,US,Oregon,1035,-123.8399,45.266,11.6,95,30.9
17-12-2015 00:00,landslide,downpour,small,above_road,0,0,US,Oregon,1895,-123.0073,46.0951,5.8,81,8.3
01-05-2015 18:00,landslide,continuous_rain,small,other,4,1,KE,Kwale,4883,39.5664,-4.1665,26.3,82,11.8
07-01-2016 15:00,mudslide,rain,medium,above_road,0,0,US,Washington,80885,-122.4967,48.7583,2.2,90,6.7
15-01-2016 00:00,landslide,rain,small,above_road,0,0,ES,Galicia,26983,-8.6238,42.8629,7.1,81,14.6
12-08-2014 15:00,mudslide,downpour,small,above_road,0,0,US,Washington,1872,-121.3216,46.9468,17.8,63,3.3
04-08-2016 09:00,rock_fall,rain,small,above_road,0,0,KN,Saint Thomas Middle Island,2332,-62.7955,17.3165,,,
13-10-2016 00:00,landslide,continuous_rain,medium,above_road,0,0,NP,Eastern Region,108600,87.3215,26.8772,19.7,98,1.3
19-07-2015 02:00,landslide,downpour,small,urban,3,0,BD,Chittagong,3920222,91.8177,22.3913,25.9,93,22.6
13-10-2014 00:00,landslide,downpour,medium,below_road,0,0,HN,Ocotepeque,2389,-89.1666,14.4579,20.9,94,2.2
10-02-2015 00:00,landslide,rain,medium,above_road,0,0,PA,Chiriquí,0,-82.0513,8.5121,25.3,86,5.6
04-02-2014 00:00,landslide,downpour,medium,above_road,0,0,ID,Central Java,111461,110.1775,-7.2986,25.1,94,12.5
18-02-2016 15:00,landslide,rain,medium,above_road,0,0,US,Idaho,3141,-115.6031,45.8288,5,78,7.9
16-09-2016 00:00,landslide,downpour,small,above_road,0,2,GB,England,125707,-0.4118,51.6753,17.6,93,10.8
25-09-2015 00:00,landslide,rain,small,urban,0,0,CR,San José,335007,-84.0771,9.9402,19.3,94,3.8
18-07-2015 23:00,mudslide,downpour,small,above_road,0,0,US,Ohio,5338,-84.4639,39.1252,29.2,73,2.3
05-08-2015 12:10,landslide,mining,medium,mine,0,0,IN,Goa,18898,74.0113,15.3956,26.1,90,12.1
17-06-2015 00:00,landslide,continuous_rain,small,below_road,0,0,CR,Alajuela,3010,-84.6089,10.44,25.8,87,12.3
01-08-2015 00:00,landslide,continuous_rain,medium,above_road,0,0,IN,Manipur,7528,94.1913,24.4265,18.4,99,4.8
12-08-2014 00:00,mudslide,downpour,small,above_road,0,0,US,Washington,4354,-121.5163,46.8734,27.1,19,4.3
27-07-2015 17:00,mudslide,downpour,medium,above_road,0,0,US,Massachusetts,1318,-72.7216,42.3902,26.2,69,8.7
13-03-2014 21:30,landslide,rain,medium,other,0,0,LU,Luxembourg,3306,5.9931,49.5181,7.3,74,9
24-07-2016 22:00,landslide,tropical_cyclone,small,retaining_wall,0,0,US,Hawaii,371657,-157.854,21.3555,25.6,86,20.5
05-07-2015 00:00,rock_fall,monsoon,small,natural_slope,2,0,NP,Central Region,0,86.3248,27.0483,22.3,97,2.1
16-08-2014 23:00,landslide,downpour,medium,above_road,0,0,IN,Kashmir,9106,74.9465,33.0272,15.7,89,5
06-10-2014 09:30,landslide,continuous_rain,small,urban,0,0,PH,Central Visayas,3537,123.8476,10.2714,28,85,6.5
15-07-2014 00:00,mudslide,rain,small,above_road,0,0,CN,Hebei,0,114.6943,39.3602,20.2,62,4
01-09-2014 08:53,landslide,downpour,medium,mine,11,0,CN,Sichuan,0,108.9523,31.0053,22.2,86,5.3
29-03-2016 02:00,landslide,freeze_thaw,medium,above_river,0,0,CA,Ontario,8018,-76.6606,45.4871,2.3,83,26.9
19-06-2015 00:00,landslide,continuous_rain,medium,natural_slope,0,0,US,Colorado,6900,-104.8574,38.7714,20.6,53,7.6
20-07-2016 14:30,mudslide,downpour,medium,above_road,0,0,US,Colorado,1320,-108.0488,38.0115,17.2,77,3.1
04-06-1993 06:00,other,rain,medium,deforested_slope,0,0,GB,England,38909,-0.3913,54.267,10.1,79,11.2
16-03-2015 14:30,mudslide,rain,small,above_road,0,0,US,Washington,20254,-122.3085,47.9427,6.6,89,6.6
04-03-2015 00:00,mudslide,rain,medium,natural_slope,0,1,US,West Virginia,1090,-81.8692,37.6142,13.2,90,18.9
05-10-2014 17:45,landslide,rain,medium,above_road,1,0,IN,Meghalaya,14387,91.8587,25.9702,23.3,91,5.4
14-04-2015 09:00,mudslide,downpour,medium,above_road,0,0,US,Kentucky,3255,-82.8875,37.5986,17.5,96,6.9
03-10-2016 00:00,landslide,downpour,medium,above_road,0,0,NP,Western Region,23693,83.2627,28.0461,16.9,83,6.2
04-07-2015 23:00,landslide,tropical_cyclone,medium,above_road,0,0,PH,Cordillera,2653,120.5842,16.2867,23.7,92,9.5
29-06-2015 00:30,landslide,construction,medium,urban,0,0,MY,Johor,802489,103.7246,1.5044,26.4,88,7.5
11-12-2007 12:00,debris_flow,continuous_rain,large,above_river,0,0,US,Oregon,1737,-123.336,46.1049,-0.8,94,4.7
24-07-2015 00:00,landslide,continuous_rain,medium,above_road,0,0,IN,Uttarakhand,27611,78.3415,30.416,17,85,1
04-07-2016 08:00,rock_fall,downpour,medium,above_road,0,0,KR,Gyeongsangbuk-do,48962,129.0783,37.0109,18.1,97,10
10-12-2014 18:30,mudslide,rain,small,above_road,0,0,US,Washington,103019,-122.204,47.9796,13.6,72,25
05-03-2015 22:30,mudslide,rain,medium,above_road,0,0,US,West Virginia,3191,-82.31,37.7219,-5.7,75,12.2
16-06-2016 23:00,mudslide,downpour,medium,above_road,0,0,KG,Jalal-Abad,23594,72.3119,41.4816,18.7,84,7.9
01-02-2015 10:05,rock_fall,no_apparent_trigger,small,urban,0,0,US,California,14236,-116.7692,32.8364,9.2,82,6.2
11-11-2015 00:00,landslide,rain,medium,urban,1,0,TR,Artvin,24266,41.8196,41.1795,7.9,92,6
25-01-2014 18:00,landslide,downpour,unknown,above_road,1,18,ID,Central Sulawesi,282431,119.8338,-0.8994,25.5,97,2.6
27-05-2015 00:00,landslide,downpour,medium,natural_slope,4,0,CN,Jiangxi Sheng,0,114.3101,27.4694,26.4,91,2.7
31-08-2015 08:30,mudslide,downpour,small,engineered_slope,0,0,US,South Carolina,120083,-80.02022486,32.85199035,24.7,91,9.4
28-07-2015 00:00,landslide,continuous_rain,small,above_road,0,0,IN,Uttarakhand,2000,79.0758,30.7204,9,87,4.7
02-03-2015 00:00,landslide,continuous_rain,medium,above_road,0,0,IN,Kashmir,3278,75.203,33.3296,6,85,5.6
